INDEX,BUILDING,LEVEL,TRADE,INT CODE,Discipline,DWG REF,ZONE,GRID X1,GRID X2,GRID Y1,GRID Y2,GT CODE,KEY,ISSUE,OPENING DATE,STATUS,ACTION BY DATE,LAST CHANGE OF STATUS,ACTION / SUBJECT TO,BY NAME,ORG
30123,GAL,UG,GT,1,CONC/MEP,CCAD-AED-DG_A-2P3E,E,6,7,AN,AP,,none,Pipe goes through tie beam,10/27/10,CLOSED,,,NOT CAST: Check on site - eta to provide sleeves - all drain pipes to have 90 degree long bend,,DDD
30124,GAL,UG,GT,2,CONC/MEP,CCAD-AED-DG_A-2P3E,E,8,,AH,AJ,,none,Pipe goes through tie beam,10/27/10,CLOSED,,,SLEEVE WAS PROVIDED,,DDD
30125,GAL,UG,GT,3,CONC/MEP,CCAD-AED-DG_A-2P3E,E,2,3,AN,AP,,none,Distance between pipe and wall too long,10/27/10,CLOSED,,,Drainage pipe to be shifted closer to the wall.,,DDD
30126,GAL,UG,GT,4,CONC/MEP,CCAD-AED-DG_A-2P3E,E,2,3,AN,AP,,none,Pipe raised above floor level,10/27/10,CLOSED,,,ETA to adjust level,,DDD
30159,PG,P1,GT,1,CONC/MEP,,D,27,27,AT,AT,,none,Pipe clashes with column,10/27/10,CLOSED,,,ETA to submit,Doddi,DDD
30160,PG,P1,GT,2,STEEL/MEP,,D,27,28,AS,AT,,none,Pipe clashes with beam,10/27/10,OPEN,,,Consultant to confirm,,EVS
30161,PG,P1,GT,3,CONC/MEP,,D,27,28,AS,AR,,none,Pipes raise above ramp level,10/27/10,CLOSED,,,Solution agreed with client: ETA to follow architectural drawing and consultant to confirm.,Doddi,DDD
30162,PG,P1,GT,4,CONC/MEP,,D,29,30,AR,AQ,,none,Pipe slopes into concrete,10/27/10,CLOSED,,,ETA to submit model,Doddi,DDD
30163,PG,P1,GT,5,CONC/MEP,,D,27,28,AQ,AP,,none,Height issue,10/27/10,OPEN,,,Under consultation with client,Doddi,DDD
30164,PG,P1,GT,6,CONC/MEP,,D,28,28,AS,AT,,none,Incorrect Modeling,10/27/10,OPEN,,,ETA to submit,Doddi,DDD
30165,PG,P1,GT,7,CONC/MEP,,D,28,28,AS,AT,,none,Incorrect Modeling,10/27/10,CLOSED,,,,Doddi,DDD
30180,PG,P1,GT,1,STEEL/MEP,,H,27,28,AP,AN,,none,DUCT CLASH WITH BEAM.,10/27/10,OPEN,,,ETA to submit,,EVS
30181,PG,P1,GT,2,ARCH/MEP,,H,26,27,AP,AN,,none,DRAIN PIPE TILTED FOR NO REASON.,10/27/10,CLOSED,,,,,AREP
30182,PG,P1,GT,3,ARCH/MEP,,H,24,32,AG,AP,,none,CHECK CLEAN OUT CUT OFF LEVELS,10/27/10,OPEN,,,ETA to submit,,AREP
30183,PG,P1,GT,4,CONC/MEP,,H,25,26,AG,AH,,none,PIPES TOO CLOSE TO CONCRETE EDGE.,10/27/10,CLOSED,,,No action required,Doddi,DDD
30184,PG,P1,GT,5,CONC/MEP,,H,28,29,AG,AH,,none,PIPES TOO CLOSE TO CONCRETE EDGE.,10/27/10,CLOSED,,,No action required,Doddi,DDD
30185,PG,P1,GT,6,ARCH/MEP,,H,26,27,AJ,AJ,,none,RISER INSIDE PG SPOT,10/27/10,OPEN,,,ETA to provide sleeve and the drawing. Check with W. Engineer to change Pipe size and put it in beam.,,AREP
30186,PG,P1,GT,7,CONC/MEP,,H,13,14,V,W,,none,PIPES TOO CLOSE TO CONCRETE EDGE.,10/27/10,CLOSED,,,No action required,Doddi,DDD
30187,PG,P1,GT,8,CONC/MEP,,H,10,11,V,W,,none,PIPES TOO CLOSE TO CONCRETE EDGE.,10/27/10,OPEN,,,,Doddi,DDD
30188,PG,P1,GT,9,CONC/MEP,,H,15,16,Y,Z,,none,PIPE SLOPING INTO CONCRETE,10/27/10,CLOSED,,,No action required,Doddi,DDD
30189,PG,P1,GT,10,ARCH/MEP,,H,14,17,Y,Z,,none,PIPES VARYING HEIGHTS. CHECK LEVELS.,10/27/10,OPEN,,,ETA to submit,,AREP
30166,PG,P1,GT,1,CONC/MEP,,T,10,11,P,Q,,none,MISSING CONCRETE OPENING,10/27/10,OPEN,,,ETA to provide opening on the BWD. DDD to update model ETA to submit.,Doddi,DDD
30167,PG,P1,GT,2,CONC/MEP,,T,10,11,P,N,,none,PIPE TOO CLOSE TO WALL ABOVE IN G LEVEL,10/27/10,OPEN,,,ETA to amend model and submit,Doddi,DDD
30168,PG,P1,GT,3,STEEL/MEP,,T,11,12,L,L,,none,PIPE GOING INSIDE BEAM,10/27/10,OPEN,,,ETA to submit,,EVS
30169,PG,P1,GT,4,STEEL/MEP,,T,13,14,L,L,,none,PIPES ROUTING ISSUES,10/27/10,OPEN,,,Need consultant's advice,,EVS
30170,PG,P1,GT,5,STEEL/MEP,,T,15,16,M,M,,none,PIPES GOING THROUGH BEAM,10/27/10,OPEN,,,ETA to submit,,EVS
30171,PG,P1,GT,6,STEEL/MEP,,T,12,13,M,M,,none,PIPES GOING THROUGH BEAM,10/27/10,OPEN,,,Need client's advice,,EVS
30172,PG,P1,GT,7,ARCH/MEP,,T,10,11,N,P,,none,MODELING ERROR,10/27/10,OPEN,,,ETA to provide opening on the BWD. DDD to update model.,,AREP
30174,PG,P1,GT,9,STEEL/MEP,,T,16,17,M,N,,none,PIPES GOING INSIDE BEAM.,10/27/10,CLOSED,,,ETA updated model,,EVS
30175,PG,P1,GT,10,ARCH/MEP,,T,13,14,L,M,,none,TRAY SHAPE.,10/27/10,OPEN,,,ETA to confirm end of cable tray,,AREP
30176,PG,P1,GT,11,ARCH/MEP,,T,14,15,M,S,,none,AC DUCT HEIGHT.,10/27/10,OPEN,,,Under consultation with client,,AREP
30177,PG,P1,GT,12,ARCH/MEP,,T,15,16,N,T,,none,AC DUCT HEIGHT.,10/27/10,OPEN,,,Under consultation with client,,AREP
30178,PG,P1,GT,13,ARCH/MEP,,T,10,11,M,P,,none,FANS SIZES LOCATION AND HEIGHT IN RELATION TO PG LOTS,10/27/10,OPEN,,,Under consultation with client,,AREP
30179,PG,P1,GT,14,CONC/MEP,,T,12,13,M,M,,none,PIPES HEIGHTS FROM SLAB,10/27/10,OPEN,,,Under consultation with client. Ref. Issue 169,Doddi,DDD
30134,PG,UG,GT,1,CONC/MEP,,M,29,30,AA,AA,,none,Inconsistency of equipment-concrete modeling,10/27/10,OPEN,,,,,DDD
30130,PG,UG,GT,1,CONC/MEP,,R,28,29,Z,AA,,none,Pipe goes through tie beam,10/27/10,OPEN,,,,,DDD
30131,PG,UG,GT,2,CONC/MEP,,R,28,29,V,W,,none,Clash between pipe and pile cap (minor),10/27/10,OPEN,,,ETA to amend model,,DDD
30135,PG,UG,GT,3,CONC/MEP,,R,29,,Y,Z,,none,Inconsistency of equipment-concrete modeling,10/27/10,OPEN,,,,,DDD
30136,PG,UG,GT,4,CONC/MEP,,R,28,29,V,,,none,Inconsistency of equipment-concrete modeling,10/27/10,OPEN,,,,,DDD
20093,ICU,L06,GT,1,STEEL,CCAD-AED-DG-_A-206L,L,19,20,AB,AC,A,STAIRS, MODELING ISSUE - STAIR IS MISSING (STAIR-08),10/28/10,CLOSED,12-Dec-10,,CLOSED: EVS TO PROVIDE THE STAIR DETAIL IN MODEL,TRISTAN,EVS
20094,ICU,L06,GT,2,ARCH,CCAD-AED-DG-_A-206L,L,17,17,AA,AA,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,10/28/10,CLOSED,9-Apr-11,,CLOSED: AREP TO CHECK,PHILIPP,AREP
20095,ICU,L06,GT,3,ARCH,CCAD-AED-DG-_A-206L,L,17,17,AD,AD,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,10/28/10,CLOSED,9-Apr-11,,CLOSED: AREP TO CHECK,PHILIPP,AREP
20096,ICU,L06,GT,4,ARCH,CCAD-AED-DG-_A-206L,L,20,20,AB,AB,B,PART/STEEL,COLUMN CLASHING WITH PARTITION ,10/28/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20097,ICU,L06,GT,5,ARCH,CCAD-AED-DG-_A-206L,L,20,20,AA,AA,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,10/28/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20098,ICU,L06,GT,6,ARCH,CCAD-AED-DG-_A-206L,L,20,20,AD,AD,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,10/28/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20099,ICU,L06,GT,7,ARCH,CCAD-AED-DG-_A-206L,L,22,22,AC,AC,B,COL FUR,COLUMN CLASHING WITH PARTITION ,10/28/10,CLOSED,23-Nov-10,,CLOSED: AREP UPDATED,PHILIPP,AREP
20100,ICU,L06,GT,8,ARCH,CCAD-AED-DG-_A-206L,L,22,22,AB,AB,B,CON/STEEL,COLUMN CLASHING WITH PARTITION ,10/28/10,CLOSED,23-Nov-10,,CLOSED: AREP UPDATED,PHILIPP,AREP
20101,ICU,L06,GT,9,ARCH/STEEL,CCAD-AED-DG-_A-206L,L,19,20,AA,AB,B,STAIR P,PARTITON AND BEAM LAYOUT NEED TO BE UPDATED,10/28/10,UNDER RFI,,,EVS/AREP TO CHECK,PHILIPP,AREP
20102,ICU,L06,GT,10,ARCH,CCAD-AED-DG-_A-206L,L,24,24,AB,AB,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,10/28/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20103,ICU,L06,GT,11,PART/STEEL,CCAD-AED-DG-_A-206L,L,24,24,AC,AC,B,PART/STEEL,COLUMN CLASHING WITH PARTITION,10/28/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20104,ICU,L06,GT,12,ARCH,CCAD-AED-DG-_A-206L,L,24,24,AD,AD,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,10/28/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20119,ICU,L06,GT,27,STEEL,CCAD-AED-DG-_S-206L,L,23,24,AB,AC,B,STEEL, STEEL ANGLE IS MISSING ,10/28/10,OPEN,,,EVS TO CHECK,TRISTAN,EVS
20120,ICU,L06,GT,28,CONC,CCAD-AED-DG-_S-206L,L,23,24,AC,AD,B,D-DETAIL,PARTITION NOT SUPPORTED,10/28/10,OPEN,,,DDD TO UPDATE ,ROSENDO,DDD
20121,ICU,L06,GT,29,STEEL,CCAD-AED-DG-_S-206L,L,19,20,AC,AD,B,STEEL, STEEL ANGLE IS MISSING ,10/28/10,OPEN,,,EVS TO CHECK,TRISTAN,EVS
20122,ICU,L06,GT,30.1,ARCH,CCAD-AED-DG-_A-306L,L,17,18,AD,AG,C,CEILING, REFLECTED CEILING IS MISSING (HEIGHT:3000) ,10/28/10,CLOSED,23-Nov-10,,CLOSED: AREP UPDATED : PLACED IN SWING L06 MODEL,PHILIPP,AREP
20123,ICU,L06,GT,30.2,ARCH,CCAD-AED-DG-_A-306L,L,21,22,AA,AD,A,CEILING, REFLECTED CEILING IS MISSING (HEIGHT:3000) ,10/28/10,CLOSED,23-Nov-10,,CLOSED: AREP UPDATED,PHILIPP,AREP
20124,ICU,L06,GT,30.3,ARCH,CCAD-AED-DG-_A-306L,L,23,24,AA,AB,A,CEILING, REFLECTED CEILING IS MISSING (HEIGHT:3000) ,10/28/10,CLOSED,23-Nov-10,,CLOSED: AREP UPDATED,PHILIPP,AREP
20125,ICU,L06,GT,30.4,ARCH,CCAD-AED-DG-_A-306L,L,23,24,AC,AD,A,CEILING, REFLECTED CEILING IS MISSING (HEIGHT:3000) ,10/28/10,CLOSED,23-Nov-10,,CLOSED: AREP UPDATED,PHILIPP,AREP
20105,ICU,L06,GT,13,STEEL,CCAD-AED-DG-_A-206M,M,27,28,AB,AC,A,STAIRS, MODELING ISSUE - STAIR IS MISSING (STAIR-06),10/28/10,CLOSED,30-Jan-11,,CLOSED: EVS TO PROVIDE THE STAIR DETAIL IN MODEL,TRISTAN,EVS
20106,ICU,L06,GT,14,ARCH/STEEL,CCAD-AED-DG-_A-206M,M,27,28,AC,AC,B,PART/STEEL,COLUMN CLASHING WITH PARTITION ,10/28/10,CLOSED,1-Feb-11,,CLOSED: SSJV TO INVESTIGATE,YUM,SSJV
20107,ICU,L06,GT,15,STEEL,CCAD-AED-DG-_A-206M,M,27,28,AC,AC,C,STEEL,STEEL IS NOT CONNECTED TO SUPPORT,10/28/10,CLOSED,30-Oct-10,,EVS TO CHECK :  SIT IS CONNECTED TO L07 - TRISTAN CONFIRMED  ,TRISTAN,EVS
20108,ICU,L06,GT,16,STEEL,CCAD-AED-DG-_A-206M,M,27,28,AB,AB,C,STEEL,STEEL IS NOT CONNECTED TO SUPPORT,10/28/10,CLOSED,30-Oct-10,,EVS TO CHECK :  SIT IS CONNECTED TO L07 - TRISTAN CONFIRMED ,TRISTAN,EVS
20109,ICU,L06,GT,17,ARCH,CCAD-AED-DG-_A-206M,M,27,28,AB,AB,B,PART/STEEL,COLUMN CLASHING WITH PARTITION ,10/28/10,CLOSED,1-Feb-11,,CLOSED: SSJV TO INVESTIGATE,YUM,SSJV
20110,ICU,L06,GT,18,ARCH,CCAD-AED-DG-_A-206M,M,27,27,AA,AA,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,10/28/10,CLOSED,1-Feb-11,,CLOSED: SSJV TO INVESTIGATE,YUM,SSJV
20111,ICU,L06,GT,19,ARCH,CCAD-AED-DG-_A-206M,M,27,28,AD,AD,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,10/28/10,CLOSED,9-Apr-11,,CLOSED: SSJV TO INVESTIGATE ACTION: AREP TO CHECK,PHILIPP,AREP
20112,ICU,L06,GT,20,ARCH,CCAD-AED-DG-_A-206M,M,27,27,AD,AD,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,10/28/10,OPEN,,,SSJV TO INVESTIGATE ACTION: AREP TO CHECK,PHILIPP,AREP
20113,ICU,L06,GT,21,STEEL,CCAD-AED-DG-_A-206M,M,24,28,Z,AE,C,D-DETAIL,BEAMS CLASHING WITH SLAB,10/28/10,CLOSED,30-Oct-10,,CLOSED: EVS TO CHECK: TRISTAN CONFIRMED ,TRISTAN,EVS
20114,ICU,L06,GT,22,ARCH,CCAD-AED-DG-_A-206M,M,27,28,AC,AC,C,PART/STEEL, PARTITION IS CLASHING WITH STEEL,10/28/10,CLOSED,13-Dec-10,,CLOSED: AREP TO CHECK,PHILIPP,AREP
20115,ICU,L06,GT,23,STEEL,CCAD-AED-DG-_S-206M,M,26,27,AB,AC,B,EOS,EDGE OF SLAB DISCREPANCY  ,10/28/10,CLOSED,13-Dec-10,,CLOSED: EVS TO CHECK,TRISTAN,EVS
20116,ICU,L06,GT,24,MEP,CCAD-AED-DG-_S-206M,M,27,28,AB,AC,B,SHAFT,STEEL BEAM INSIDE THE SHAFT (STAIR-06),10/28/10,CLOSED,24-Feb-11,,ETA TO CHECK DDD UPDATED THE CONC MODEL,ATIQUE,ETA
20117,ICU,L06,GT,25,STEEL,CCAD-AED-DG-_S-206M,M,27,28,AB,AC,B,STAIR P,STEEL ANGLE NEED TO BE COORDINATED WITH SLAB,10/28/10,CLOSED,24-Feb-11,,EVS TO CHECK : DDD UPDATED THE CONC MODEL,TRISTAN,EVS
20118,ICU,L06,GT,26,ARCH,CCAD-AED-DG-_S-206M,M,27,28,AB,AC,B,STAIR P,UNSUPPORTED PARTITION MISPLACED ON TOP OF BEAM,10/28/10,CLOSED,24-Feb-11,,SSJV TO CHECK: DDD UPDATED THE CONC MODEL,YUM,SSJV
20126,ICU,L06,GT,30.5,ARCH,CCAD-AED-DG-_A-306M,M,24,28,AA,AD,A,CEILING, REFLECTED CEILING IS MISSING (HEIGHT:3000) ,10/28/10,CLOSED,23-Nov-10,,CLOSED: AREP UPDATED,PHILIPP,AREP
30138,PG,UG,GT,1,CONC/MEP,,Q,21,22,X,Y,,none,Distance between pipe and wall too long,10/28/10,OPEN,,,,,DDD
30139,PG,UG,GT,2,CONC/MEP,,Q,19,21,X,AA,,none,Inconsistency of equipment-concrete modeling,10/28/10,OPEN,,,,,DDD
30140,PG,UG,GT,3,CONC/MEP,,Q,22,23,Z,AA,,none,Inconsistency of equipment-concrete modeling,10/28/10,OPEN,,,,,DDD
30141,PG,UG,GT,4,CONC/MEP,,Q,18,19,W,,,none,Inconsistency of equipment-concrete modeling,10/28/10,OPEN,,,,,DDD
30137,PG,UG,GT,5,CONC/MEP,,R,27,18,R,S,,none,Inconsistency of equipment-concrete modeling,10/28/10,OPEN,,,,,DDD
30143,PG,UG,GT,6,CONC/MEP,,R,25,26,Z,AA,,none,Pipe goes through duct and duct bank,10/28/10,OPEN,,,,,DDD
20721,SWI,L07,GT,22,ARCH,CCAD-AED-DG-_S-206F,F,14,15,AJ,AK,B,PART/STEEL,UNSUPPORTED PARTITION MISPLACED ON TOP OF BEAM,10/28/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20723,SWI,L07,GT,23.2,ARCH,CCAD-AED-DG-_A-307F,F,9,9,AH,AJ,A,CEILING, REFLECTED CEILING NEED TO BE REMOVED,10/28/10,OPEN,,,AREP TO CHECK,PHILIPP,AREP
20722,SWI,L07,GT,23.1,ARCH,CCAD-AED-DG-_A-307G,G,17,18,AK,AL,A,CEILING, REFLECTED CEILING IS MISSING (HEIGHT:2750) ,10/28/10,CLOSED,12-Mar-11,,CLOSED: AREP TO CHECK,PHILIPP,AREP
30147,PG,UG,GT,1,CONC/MEP,,D,28,,AT,,,none,Pipe goes through tie beam,10/31/10,CLOSED,,,Ask ETA to confirm sleeve,,DDD
30146,PG,UG,GT,1,CONC/MEP,,H,30,,AL,,,none,Pipe goes through tie beam,10/31/10,CLOSED,,,Ask ETA to confirm sleeve,,DDD
30148,PG,UG,GT,2,CONC/MEP,,H,30,,AH,,,none,Pipe goes through tie beam,10/31/10,CLOSED,,,Ask ETA to confirm sleeve,,DDD
30145,PG,UG,GT,2,CONC/MEP,,M,27,28,AB,,,none,Pipe goes through tie beam,10/31/10,CLOSED,,,,,DDD
20241,ICU,L07,GT,1,ARCH,CCAD-AED-DG-_A-207L,L,17,17,AA,AA,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,11/3/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20242,ICU,L07,GT,2,CONC,CCAD-AED-DG-_A-207L,L,17,17,AA,AA,B,D-DETAIL, PARTITION SHOULD FOLLOW THE EDGE OF SLAB DEPRESSION,11/3/10,OPEN,,,SSJV TO CHECK ACTION: DDD NEED UPDATE THE CONC SLAB,ROSENDO,DDD
20243,ICU,L07,GT,3,ARCH,CCAD-AED-DG-_A-207L,L,17,17,AD,AD,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,11/3/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20244,ICU,L07,GT,4,CONC,CCAD-AED-DG-_A-207L,L,17,17,AD,AD,B,D-DETAIL, PARTITION SHOULD FOLLOW THE EDGE OF SLAB DEPRESSION,11/3/10,OPEN,,,SSJV TO CHECK ACTION: DDD NEED UPDATE THE CONC SLAB,ROSENDO,DDD
20245,ICU,L07,GT,5,ARCH,CCAD-AED-DG-_A-207L,L,18,19,AA,AB,B,ARCH,VOID IS MISSING IN ARCHITECTURAL DRAWING,11/3/10,CLOSED,20-Dec-10,,CLOSED: SSJV TO TAKE NOTE  SSJV CONFIRMED,YUM,SSJV
20246,ICU,L07,GT,6,ARCH,CCAD-AED-DG-_A-207L,L,20,20,AA,AA,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,11/3/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20247,ICU,L07,GT,7,ARCH,CCAD-AED-DG-_A-207L,L,20,20,AB,AB,B,PART/STEEL,COLUMN CLASHING WITH PARTITION ,11/3/10,CLOSED,19-Dec-10,,CLOSED: AREP TO CHECK,PHILIPP,AREP
20248,ICU,L07,GT,8,STEEL,CCAD-AED-DG-_A-207L,L,19,20,AB,AC,A,STAIRS,MODELING ISSUE - STAIR IS MISSING (STAIR-08),11/3/10,CLOSED,19-Dec-10,,CLOSED: EVS TO PROVIDE THE STAIR DETAIL IN MODEL,TRISTAN,EVS
20249,ICU,L07,GT,9,ARCH,CCAD-AED-DG-_A-207L,L,20,20,AD,AD,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,11/3/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20250,ICU,L07,GT,10,STEEL,CCAD-AED-DG-_S-207L,L,19,20,AA,AB,B,EOS,EDGE OF SLAB DISCREPANCY  ,11/3/10,UNDER RFI,,,EVS TO CHECK REFER TO THE RFT CCAD-ETA-MRI-HV-000118,TRISTAN,EVS
20251,ICU,L07,GT,11,ARCH/STEEL,CCAD-AED-DG-_S-207L,L,19,20,AA,AB,B,STAIR P,PARTITION NOT SUPPORTED,11/3/10,OPEN,,,SSJV TO INVESTIGATE ACTION: EXTEND THE PARTITION,YUM,SSJV
20252,ICU,L07,GT,12,STEEL,CCAD-AED-DG-_S-207L,L,19,20,AB,AC,B,STAIR P,EDGE OF SLAB DISCREPANCY  ,11/3/10,OPEN,,,EVS/DDD TO CHECK,TRISTANROSENDO,SSJV
20271,ICU,L07,GT,31.1,ARCH,CCAD-AED-DG-_A-307L,L,17,18,AD,AG,C,CEILING, REFLECTED CEILING ISSUE,11/3/10,CLOSED,24-Feb-11,,CLOSED: AREP TO CHECK- NO ISSUE,PHILIPP,AREP
20272,ICU,L07,GT,31.2,ARCH,CCAD-AED-DG-_A-307L,L,19,20,AD,AG,C,CEILING,REFLECTED CEILING IS MISSING (HEIGHT:3000) ,11/3/10,CLOSED,24-Feb-11,,CLOSED: AREP TO CHECK-CEILIGN ON SWING L07 MODEL,PHILIPP,AREP
20273,ICU,L07,GT,32,CONC,CCAD-AED-DG-_A-207L,L,17,18,Z,AA,B,D-DETAIL, PARTITION SHOULD FOLLOW THE EDGE OF SLAB DEPRESSION,11/3/10,OPEN,,,AREP/DDD TO CHECK SLAB EDGE NEED TO ALIGN WITH PARTITION,YUM,SSJV
20253,ICU,L07,GT,13,ARCH,CCAD-AED-DG-_A-207M,M,24,24,AA,AA,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,11/3/10,CLOSED,19-Dec-10,,CLOSED: AREP TO CHECK,PHILIPP,AREP
20254,ICU,L07,GT,14,ARCH,CCAD-AED-DG-_A-207M,M,24,24,AB,AB,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,11/3/10,CLOSED,19-Dec-10,,CLOSED: AREP TO CHECK,PHILIPP,AREP
20255,ICU,L07,GT,15A,ARCH,CCAD-AED-DG-_A-207M,M,24,24,AC,AC,B,PART/STEEL,COLUMN CLASHING WITH PARTITION ,11/3/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20256,ICU,L07,GT,16,ARCH,CCAD-AED-DG-_A-207M,M,27,27,AA,AA,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,11/3/10,CLOSED,19-Dec-10,,CLOSED: AREP TO CHECK,PHILIPP,AREP
20257,ICU,L07,GT,17,ARCH,CCAD-AED-DG-_A-207M,M,27,27,AB,AC,C,PART/STEEL,STEEL CLASHING WITH PARTITION ,11/3/10,CLOSED,19-Dec-10,,CLOSED: AREP TO CHECK,PHILIPP,AREP
20258,ICU,L07,GT,18,STEEL,CCAD-AED-DG-_A-207M,M,27,27,AB,AC,C,STEEL,STEEL IS NOT CONNECTED TO SUPPORT,11/3/10,CLOSED,7-Nov-10,,CLOSED: EVS TO CHECK: SIT IS CONNECTED TO L08,TRISTAN,EVS
20259,ICU,L07,GT,19,ARCH,CCAD-AED-DG-_A-207M,M,27,28,AC,AC,C,PART/STEEL,STEEL CLASHING WITH PARTITION ,11/3/10,CLOSED,7-Nov-10,,CLOSED: AREP TO CHECK,PHILIPP,AREP
20260,ICU,L07,GT,20,STEEL,CCAD-AED-DG-_A-207M,M,27,28,AC,AC,C,STEEL,STEEL IS NOT CONNECTED TO SUPPORT,11/3/10,CLOSED,7-Nov-10,,CLOSED: EVS TO CHECK: SIT IS CONNECTED TO L08,TRISTAN,EVS
20261,ICU,L07,GT,21,ARCH,CCAD-AED-DG-_A-207M,M,27,28,AC,AC,B,PART/STEEL,COLUMN CLASHING WITH PARTITION ,11/3/10,CLOSED,24-Feb-11,,CLOSED: SSJV TO INVESTIGATE ACTION: AREP UPDATED THE MODEL,YUM,SSJV
20262,ICU,L07,GT,22,ARCH,CCAD-AED-DG-_A-207M,M,27,28,AB,AB,B,PART/STEEL,COLUMN CLASHING WITH PARTITION ,11/3/10,CLOSED,24-Feb-11,,CLOSED: SSJV TO INVESTIGATE,YUM,SSJV
20263,ICU,L07,GT,23,ARCH,CCAD-AED-DG-_A-207M,M,27,28,AD,AD,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,11/3/10,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20264,ICU,L07,GT,24,ARCH,CCAD-AED-DG-_A-207M,M,27,27,AD,AD,B,COL FUR,COLUMN FURRING CLASHING WITH STEEL,11/3/10,CLOSED,24-Feb-11,,SSJV TO INVESTIGATE,YUM,SSJV
20265,ICU,L07,GT,25,STEEL,CCAD-AED-DG-_A-207M,M,27,28,AB,AC,A,STAIRS,MODELING ISSUE - STAIR IS MISSING (STAIR-06),11/3/10,CLOSED,30-Jan-11,,CLOSED: EVS TO PROVIDE THE STAIR DETAIL IN MODEL,TRISTAN,EVS
20266,ICU,L07,GT,26,STEEL,CCAD-AED-DG-_S-207M,M,27,28,AB,AC,B,STAIR P,EDGE OF SLAB DISCREPANCY  ,11/3/10,OPEN,,,EVS/DDD TO CHECK,TRISTANROSENDO,SSJV
20267,ICU,L07,GT,27,ARCH,CCAD-AED-DG-_S-207M,M,27,28,AB,AC,B,STAIR P,UNSUPPORTED PARTITION MISPLACED ON TOP OF BEAM,11/3/10,OPEN,,,SSJV TO CHECK,YUM,SSJV
20268,ICU,L07,GT,28,MEP,CCAD-AED-DG-_S-207M,M,27,28,AB,AC,B,SHAFT,STEEL BEAM INSIDE THE DUCT (STAIR-06),11/3/10,OPEN,,,ETA TO CHECK,ATIQUE,ETA
20269,ICU,L07,GT,29,STEEL,CCAD-AED-DG-_S-207M,M,26,27,AB,AC,B,EOS,EDGE OF SLAB DISCREPANCY  ,11/3/10,CLOSED,20-Dec-10,,CLOSED: EVS TO CHECK: TRISTAN FONFIRMED,TRISTAN,EVS
20270,ICU,L07,GT,30,CONC,CCAD-AED-DG-_S-207M,M,26,27,AB,AC,B,D-DETAIL,PARTITION NOT SUPPORTED,11/3/10,OPEN,,,AREP/DDD TO CHECK ACTION: DDD TO EXTEND THE SLAB,YUM,SSJV
20352,ICU,L08,GT,11,STEEL,CCAD-AED-DG-_A-208M,M,27,28,AB,AC,A,STAIRS,MODELING ISSUE - STAIR IS MISSING (STAIR-06),11/3/10,CLOSED,30-Jan-11,,CLOSED: EVS TO PROVIDE THE STAIR DETAIL IN MODEL,TRISTAN,EVS
30190,GAL,P3,GT,33,ARCH/STEEL, CCAD-AED-DG-_A-2P3N,N,7,7.5,U,T,,none,Steel beam may be too low (1.662m). Revise height.,11/7/10,OPEN,,,"Under review by ESD - Mahesh's review: ""The marked members are main members as per the IFC drawings. For the braced frame informationÌÄs please refer to BF12 BF13 BF14 BF15 BF16 BF17 in the IFC drawings CCAD-AED-DG-_S-535 536 537 538 respectively.""",Mahesh,EVS
30191,PG,P3,GT,1,CONC/STEEL,,S,8,,M,S,,none,Steel - Wall apparent conflict,11/7/10,OPEN,,,,,DDD
30192,PG,P3,GT,1,CONC/MEP,,B,13.5,14.5,AL,,,none,Pipes clash with walls,11/8/10,OPEN,,,,,DDD
